id,original_tweet_id,quoted_date,author_id,original_author_id,screen_name,original_screen_name
991919559681724417,991902283435855873,2018-05-03 05:57:06,321118436,285948789,LadyPooh_XoXo,KingTrillaX
935276618100199424,935268065939546112,2017-11-27 22:38:17,36157448,906592463372128256,TargetLatino,Touchvert
992684625901203456,992682654758850560,2018-05-05 08:37:12,2546249781,208056964,KamFBaby,Nickii2211
935276618100199424,935268065939546112,2017-11-27 22:38:17,36157448,906592463372128256,TargetLatino,Touchvert
991678968989409282,882468532906323968,2018-05-02 14:01:05,4453416315,238763290,HiTunesTheAlbum,youngthug
991903210293026816,991902836962181120,2018-05-03 04:52:08,983006600519548930,964714117360570368,nnnliar,liarjoon
991903210293026816,991902836962181120,2018-05-03 04:52:08,983006600519548930,964714117360570368,nnnliar,liarjoon
991771790065139714,991771214912860165,2018-05-02 20:09:55,598461639,183742190,LesegoVusi,KhutsoMatjee
992367170884702208,992350951389491200,2018-05-04 11:35:45,269256179,2411447383,DOlusegun,GovAyoFayose
991771790065139714,991771214912860165,2018-05-02 20:09:55,598461639,183742190,LesegoVusi,KhutsoMatjee
991854107588747264,991822162783883264,2018-05-03 01:37:01,932341963763970053,9695312,gvccittae,billboard
991854107588747264,991822162783883264,2018-05-03 01:37:01,932341963763970053,9695312,gvccittae,billboard
991821387797966848,991820982766616577,2018-05-02 23:27:00,969749100311724035,3247592924,sujeongtheryu,choideasu
991821387797966848,991820982766616577,2018-05-02 23:27:00,969749100311724035,3247592924,sujeongtheryu,choideasu
991903214483066880,942490599378341888,2018-05-03 04:52:09,3017927869,1246732164,chelseyleej,imAnqel
992259474004979712,992237548234686465,2018-05-04 04:27:48,69405824,2586506401,nataliexelaine1,KhadiDon
991755981854998533,991754161501990915,2018-05-02 19:07:06,272858269,786710115206500352,salmaalix,_nipsabrina
992236491433635841,992080349646684161,2018-05-04 02:56:29,788299339,788299339,tonimacncheese,tonimacncheese
991755981854998533,991754161501990915,2018-05-02 19:07:06,272858269,786710115206500352,salmaalix,_nipsabrina
991919568061792256,991919305666191360,2018-05-03 05:57:08,4602428011,1652095092,Mommie_Savage,niggakillaaa
990374441224933376,956040237960003591,2018-04-28 23:37:21,710014638,361537232,quisblake,AhMazing_Smile
991748652451401728,991743946857615360,2018-05-02 18:37:59,2441666255,5402612,PeterStefanovi2,BBCBreaking
991919568061792256,991919305666191360,2018-05-03 05:57:08,4602428011,1652095092,Mommie_Savage,niggakillaaa
991772385777864704,991568807029338112,2018-05-02 20:12:17,766342970987651073,298917410,samaira_armaan,ArmaanMalik22
991772385777864704,991568807029338112,2018-05-02 20:12:17,766342970987651073,298917410,samaira_armaan,ArmaanMalik22
991804525869719552,991804212517404673,2018-05-02 22:20:00,4911518294,3195837043,_JayB5,mizzou_1
991804525869719552,991804212517404673,2018-05-02 22:20:00,4911518294,3195837043,_JayB5,mizzou_1
992270793567432704,992061014832177152,2018-05-04 05:12:47,2269108608,36917730,_HBCURoundtable,kassie_dw
992270793567432704,992061014832177152,2018-05-04 05:12:47,2269108608,36917730,_HBCURoundtable,kassie_dw
991714323075616768,991709942296989696,2018-05-02 16:21:34,1607296754,802052849899143168,hixtapesIut,BTSorbit
991220481624821760,852215625254621184,2018-05-01 07:39:13,1167449568,848669719305617409,lex_looper,TheAfricanVault
991714323075616768,991709942296989696,2018-05-02 16:21:34,1607296754,802052849899143168,hixtapesIut,BTSorbit
991818134242955265,983646614786015232,2018-05-02 23:14:04,800449564486447105,800449564486447105,eliesaaab,eliesaaab
992660855786356736,992443110331486211,2018-05-05 07:02:45,1290419088,1320660062,YungPerc,kb_lagangsta
992660855786356736,992443110331486211,2018-05-05 07:02:45,1290419088,1320660062,YungPerc,kb_lagangsta
991854111783096320,988976967516082176,2018-05-03 01:37:02,867133062047576065,76977991,NoeyG33,DerrickJaxn
991339065097244672,990763744065093635,2018-05-01 15:30:25,1355375233,424302629,djtommymadera,mkimberlyj
991772385761165313,991699545036902401,2018-05-02 20:12:17,2851398863,238828295,TheDCTVshow,TheFlashfan10
991685079654166528,991442376681033728,2018-05-02 14:25:22,3013848514,741705609884618752,mal_eezy5,UnversedXI
991890406651543552,990833591679627264,2018-05-03 04:01:16,4714082688,386464465,16Vpm,Saqib98Khan
990132497492082688,989616916036808706,2018-04-28 07:35:57,709876283342192640,374957968,juan_nwaar,WiLLGotTheJuice
990132497492082688,989616916036808706,2018-04-28 07:35:57,709876283342192640,374957968,juan_nwaar,WiLLGotTheJuice
991465370946015233,991448021169852417,2018-05-01 23:52:19,4207961,14173315,chrislhayes,NBCNews
991465370946015233,991448021169852417,2018-05-01 23:52:19,4207961,14173315,chrislhayes,NBCNews
991742368616300545,991738246861348864,2018-05-02 18:13:01,799047255378391040,744601892,slpng_giants,AmichaiStein1
935276618100199424,935268065939546112,2017-11-27 22:38:17,36157448,906592463372128256,TargetLatino,Touchvert
991742368616300545,991738246861348864,2018-05-02 18:13:01,799047255378391040,744601892,slpng_giants,AmichaiStein1
991666583016796161,991644756995444736,2018-05-02 13:11:52,2567365058,25073877,naretevduorp,realDonaldTrump
991666583016796161,991644756995444736,2018-05-02 13:11:52,2567365058,25073877,naretevduorp,realDonaldTrump
991843634633785344,991841224402190336,2018-05-03 00:55:24,315041355,849706821950615552,Lheslie_l,DabemePOP
991732677366747136,991690248399794176,2018-05-02 17:34:30,26487169,25073877,LouDobbs,realDonaldTrump
991470175596638208,990970540595785729,2018-05-02 00:11:25,838138560276357120,2713443102,emilyslooks,asiandevine
992684646898044929,992667714438053888,2018-05-05 08:37:17,2549510520,588202362,kitapilihbiru,barisanasional
991782792089489408,991776378579308547,2018-05-02 20:53:38,126755086,1209936918,lukerosiak,OANN
991788735154057216,991787773697888262,2018-05-02 21:17:15,402596983,971742065922015232,KenyanKopite,JamesMilner
991755990214340609,991747418734522369,2018-05-02 19:07:08,42641329,9313022,carmenresco,Behance
992684646885412864,992671488074448896,2018-05-05 08:37:17,875680125622374400,42622744,SonjiaGreen,CambridgeNewsUK
991755990214340609,991747418734522369,2018-05-02 19:07:08,42641329,9313022,carmenresco,Behance
991788735154057216,991787773697888262,2018-05-02 21:17:15,402596983,971742065922015232,KenyanKopite,JamesMilner
991738498565705728,991738246861348864,2018-05-02 17:57:38,2573480784,744601892,MalcolmNance,AmichaiStein1
991772245750988801,991726137863692288,2018-05-02 20:11:44,595859461,796204797711912960,SahaleRiedel,cedarvapids
991772245750988801,991726137863692288,2018-05-02 20:11:44,595859461,796204797711912960,SahaleRiedel,cedarvapids
992700933355311106,992684578728038402,2018-05-05 09:42:00,420293196,68717336,DjokerSA,amitde24
